HPO_ID,hpo,node_id,node_name,node_type,similarity
HP:0100651,Type I diabetes mellitus,DOID:0110756,type 1 diabetes mellitus 19,Disease,91
HP:0100651,Type I diabetes mellitus,DOID:0110757,type 1 diabetes mellitus 20,Disease,91
HP:0100651,Type I diabetes mellitus,DOID:0110753,type 1 diabetes mellitus 15,Disease,91
HP:0100651,Type I diabetes mellitus,DOID:0110754,type 1 diabetes mellitus 17,Disease,91
HP:0100651,Type I diabetes mellitus,DOID:0110749,type 1 diabetes mellitus 10,Disease,91
HP:0100651,Type I diabetes mellitus,DOID:0110761,type 1 diabetes mellitus 24,Disease,91
HP:0100651,Type I diabetes mellitus,DOID:0110760,type 1 diabetes mellitus 23,Disease,91
HP:0006748,Adrenal pheochromocytoma,DOID:0050892,adrenal gland pheochromocytoma,Disease,95
HP:0006748,Adrenal pheochromocytoma,DOID:0050936,extra-adrenal pheochromocytoma,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111007,X-linked cone-rod dystrophy 3,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111006,X-linked cone-rod dystrophy 2,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111005,cone-rod dystrophy 2,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111009,cone-rod dystrophy 1,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111008,X-linked cone-rod dystrophy 1,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111021,cone-rod dystrophy 15,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111020,cone-rod dystrophy 9,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111023,cone-rod dystrophy 17,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111022,cone-rod dystrophy 16,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111025,cone-rod dystrophy 19,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111024,cone-rod dystrophy 18,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111026,cone-rod dystrophy 20,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111015,Newfoundland cone-rod dystrophy,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0050572,cone-rod dystrophy,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111010,cone-rod dystrophy 5,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111011,cone-rod dystrophy 6,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111012,cone-rod dystrophy 7,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111013,cone-rod dystrophy 3,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111014,cone-rod dystrophy 8,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111016,cone-rod dystrophy 13,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111017,cone-rod dystrophy 10,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111018,cone-rod dystrophy 11,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0111019,cone-rod dystrophy 12,Disease,95
HP:0000548,Cone/cone-rod dystrophy,DOID:0080314,cone-rod dystrophy 14,Disease,95
HP:0000224,Hypogeusia,C0151934,Hypogeusia,SideEffect,100
HP:0100827,Lymphocytosis,C0024282,Lymphocytosis,SideEffect,100
HP:0005987,Multinodular goiter,DOID:0050489,multinodular goiter,Disease,100
HP:0004325,Decreased body weight,C0043096,Weight decreased,SideEffect,95
HP:0002360,Sleep disturbance,C0037317,Sleep disturbance,SideEffect,100
HP:0012074,Tonic pupil,D015845,Tonic Pupil,Symptom,100
HP:0005952,Decreased pulmonary function,C0855775,Pulmonary function test decreased,SideEffect,95
HP:0000616,Miosis,C0026205,Miosis,SideEffect,100
HP:0000616,Miosis,D015877,Miosis,Symptom,100
HP:0000473,Torticollis,C0040485,Torticollis,SideEffect,100
HP:0000473,Torticollis,D014103,Torticollis,Symptom,100
HP:0002049,Proximal renal tubular acidosis,C0268435,Proximal renal tubular acidosis,SideEffect,100
HP:0002049,Proximal renal tubular acidosis,C0001126,Renal tubular acidosis,SideEffect,95
HP:0002049,Proximal renal tubular acidosis,DOID:14219,renal tubular acidosis,Disease,95
HP:0011848,Abdominal colic,C0232488,Abdominal colic,SideEffect,100
HP:0002301,Hemiplegia,C0018991,Hemiplegia,SideEffect,100
HP:0002301,Hemiplegia,D006429,Hemiplegia,Symptom,100
HP:0002301,Hemiplegia,DOID:10969,hemiplegia,Disease,100
HP:0000144,Decreased fertility,C0151640,Fertility male decreased,SideEffect,95
HP:0000144,Decreased fertility,C0151639,Fertility female decreased,SideEffect,95
HP:0006722,Small intestine carcinoid,DOID:4907,small intestine carcinoma,Disease,92
HP:0003765,Psoriasiform dermatitis,C0262985,Dermatitis psoriasiform,SideEffect,95
HP:0012271,Episodic upper airway obstruction,C0740852,Upper airway obstruction,SideEffect,95
HP:0002919,Ketonuria,C0162275,Ketonuria,SideEffect,100
HP:0002878,Respiratory failure,C1145670,Respiratory failure,SideEffect,100
HP:0002878,Respiratory failure,DOID:11162,respiratory failure,Disease,100
HP:0002878,Respiratory failure,C0264490,Acute respiratory failure,SideEffect,95
HP:0002878,Respiratory failure,DOID:11161,neonatal respiratory failure,Disease,95
HP:0005306,Capillary hemangioma,DOID:2725,capillary hemangioma,Disease,100
HP:0005306,Capillary hemangioma,DOID:6491,breast capillary hemangioma,Disease,95
HP:0000590,Progressive external ophthalmoplegia,DOID:12558,chronic progressive external ophthalmoplegia,Disease,95
HP:0000590,Progressive external ophthalmoplegia,D017246,"Ophthalmoplegia, Chronic Progressive External",Symptom,95
HP:0040144,L-2-hydroxyglutaric aciduria,DOID:0050574,L-2-hydroxyglutaric aciduria,Disease,100
HP:0040144,L-2-hydroxyglutaric aciduria,DOID:0050575,D-2-hydroxyglutaric aciduria,Disease,96
HP:0040144,L-2-hydroxyglutaric aciduria,DOID:0050573,2-hydroxyglutaric aciduria,Disease,96
HP:0040144,L-2-hydroxyglutaric aciduria,DOID:0111352,D-2-hydroxyglutaric aciduria 2,Disease,93
HP:0040144,L-2-hydroxyglutaric aciduria,DOID:0111351,D-2-hydroxyglutaric aciduria 1,Disease,93
HP:0007642,Congenital stationary night blindness,DOID:0050534,congenital stationary night blindness,Disease,100
HP:0007642,Congenital stationary night blindness,DOID:0110871,congenital stationary night blindness 2A,Disease,96
HP:0007642,Congenital stationary night blindness,DOID:0110870,congenital stationary night blindness 1A,Disease,96
HP:0007642,Congenital stationary night blindness,DOID:0110869,congenital stationary night blindness 1E,Disease,96
HP:0007642,Congenital stationary night blindness,DOID:0110866,congenital stationary night blindness 1H,Disease,96
HP:0007642,Congenital stationary night blindness,DOID:0110868,congenital stationary night blindness 1D,Disease,96
HP:0007642,Congenital stationary night blindness,DOID:0110867,congenital stationary night blindness 1C,Disease,96
HP:0007642,Congenital stationary night blindness,DOID:0110864,congenital stationary night blindness 1F,Disease,96
HP:0007642,Congenital stationary night blindness,DOID:0110865,congenital stationary night blindness 1B,Disease,96
HP:0007642,Congenital stationary night blindness,DOID:0110714,congenital stationary night blindness 1G,Disease,96
HP:0001056,Milia,C0345996,Milia,SideEffect,100
HP:0100726,Kaposi's sarcoma,C0036220,Kaposi's sarcoma,SideEffect,100
HP:0100726,Kaposi's sarcoma,DOID:8632,Kaposi's sarcoma,Disease,100
HP:0100726,Kaposi's sarcoma,DOID:6190,rectum Kaposi's sarcoma,Disease,95
HP:0002857,Genu valgum,C0576093,Genu valgum,SideEffect,100
HP:0000958,Dry skin,C0151908,Dry skin,SideEffect,100
HP:0003452,Increased serum iron,C0151900,Serum iron increased,SideEffect,95
HP:0000975,Hyperhidrosis,C0020458,Hyperhidrosis,SideEffect,100
HP:0006739,Squamous cell carcinoma of the skin,C0553723,Squamous cell carcinoma of skin,SideEffect,95
HP:0006739,Squamous cell carcinoma of the skin,DOID:3151,skin squamous cell carcinoma,Disease,95
HP:0100602,Preeclampsia,C0032914,Pre-eclampsia,SideEffect,96
HP:0100602,Preeclampsia,DOID:10591,pre-eclampsia,Disease,96
HP:0012418,Hypoxemia,C0700292,Hypoxemia,SideEffect,100
HP:0007754,Macular dystrophy,DOID:2565,macular corneal dystrophy,Disease,95
HP:0007754,Macular dystrophy,DOID:0050578,occult macular dystrophy,Disease,95
HP:0007754,Macular dystrophy,DOID:9884,muscular dystrophy,Disease,91
HP:0001266,Choreoathetosis,C0085583,Choreoathetosis,SideEffect,100
HP:0012532,Chronic pain,C0150055,Chronic pain,SideEffect,100
HP:0012532,Chronic pain,D059350,Chronic Pain,Symptom,100
HP:0001896,Reticulocytopenia,C0858867,Reticulocytopenia,SideEffect,100
HP:0007475,Congenital bullous ichthyosiform erythroderma,DOID:0060877,bullous congenital ichthyosiform erythroderma,Disease,95
HP:0001688,Sinus bradycardia,C0085610,Sinus bradycardia,SideEffect,100
HP:0002133,Status epilepticus,C0038220,Status epilepticus,SideEffect,100
HP:0002133,Status epilepticus,DOID:1824,status epilepticus,Disease,100
HP:0002133,Status epilepticus,D013226,Status Epilepticus,Symptom,100
HP:0002719,Recurrent infections,C0239998,Recurrent infection,SideEffect,97
HP:0004969,Peripheral pulmonary artery stenosis,C3495797,Peripheral artery stenosis,SideEffect,95
HP:0002599,Head titubation,C1608410,Head titubation,SideEffect,100
HP:0001907,Thromboembolism,C0040038,Thromboembolism,SideEffect,100
HP:0001907,Thromboembolism,C1861172,Venous thromboembolism,SideEffect,95
HP:0003560,Muscular dystrophy,DOID:9884,muscular dystrophy,Disease,100
HP:0003560,Muscular dystrophy,DOID:0070198,Miyoshi muscular dystrophy,Disease,95
HP:0003560,Muscular dystrophy,DOID:9883,Becker muscular dystrophy,Disease,95
HP:0003560,Muscular dystrophy,DOID:0111078,tibial muscular dystrophy,Disease,95
HP:0002326,Transient ischemic attack,C0007787,Transient ischaemic attack,SideEffect,98
HP:0000826,Precocious puberty,C0034013,Precocious puberty,SideEffect,100
HP:0001972,Macrocytic anemia,DOID:2361,macrocytic anemia,Disease,100
HP:0001972,Macrocytic anemia,DOID:11252,microcytic anemia,Disease,94
HP:0001972,Macrocytic anemia,C0002886,Anaemia macrocytic,SideEffect,92
HP:0001972,Macrocytic anemia,C0085576,Microcytic anaemia,SideEffect,91
HP:0000869,Secondary amenorrhea,C0232940,Amenorrhea secondary,SideEffect,95
HP:0006772,Renal angiomyolipoma,C0206633,Angiomyolipoma,SideEffect,95
HP:0006772,Renal angiomyolipoma,DOID:3314,angiomyolipoma,Disease,95
HP:0012426,Optic disc drusen,DOID:13561,optic disk drusen,Disease,94
HP:0002725,Systemic lupus erythematosus,C0024141,Systemic lupus erythematosus,SideEffect,100
HP:0002725,Systemic lupus erythematosus,DOID:9074,systemic lupus erythematosus,Disease,100
HP:0002725,Systemic lupus erythematosus,C0521471,Systemic lupus erythematosus rash,SideEffect,95
HP:0002725,Systemic lupus erythematosus,C0409974,Lupus erythematosus,SideEffect,95
HP:0002725,Systemic lupus erythematosus,DOID:8857,lupus erythematosus,Disease,95
HP:0002901,Hypocalcemia,C0020598,Hypocalcaemia,SideEffect,96
HP:0000800,Cystic renal dysplasia,DOID:0111682,diffuse cystic renal dysplasia,Disease,95
HP:0012151,Hemothorax,C0019123,Haemothorax,SideEffect,95
HP:0003077,Hyperlipidemia,C0020473,Hyperlipidaemia,SideEffect,97
HP:0002655,Spondyloepiphyseal dysplasia,DOID:0112280,spondyloepiphyseal dysplasia,Disease,100
HP:0002655,Spondyloepiphyseal dysplasia,DOID:0112284,spondyloepiphyseal dysplasia tarda,Disease,95
HP:0002655,Spondyloepiphyseal dysplasia,DOID:14789,spondyloepiphyseal dysplasia congenita,Disease,95
HP:0002655,Spondyloepiphyseal dysplasia,DOID:0080027,spondyloepimetaphyseal dysplasia,Disease,93
HP:0002655,Spondyloepiphyseal dysplasia,DOID:0112295,spondylometaphyseal dysplasia,Disease,91
HP:0001059,Pterygium,C0033999,Pterygium,SideEffect,100
HP:0001059,Pterygium,DOID:0002116,pterygium,Disease,100
HP:0003095,Septic arthritis,DOID:813,septic arthritis,Disease,100
HP:0030760,Renal fibrosis,DOID:0050855,renal fibrosis,Disease,100
HP:0008668,"Gonadal dysgenesis, male",DOID:14447,gonadal dysgenesis,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:2187,amelogenesis imperfecta,Disease,100
HP:0000705,Amelogenesis imperfecta,DOID:0111722,amelogenesis imperfecta type 3C,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:0111721,amelogenesis imperfecta type 3,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:0080243,amelogenesis imperfecta type 3B,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:0110057,amelogenesis imperfecta type 2A1,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:0110055,amelogenesis imperfecta type 3A,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:0110054,amelogenesis imperfecta type 1A,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:0110053,amelogenesis imperfecta type 4,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:0110052,amelogenesis imperfecta type 1B,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:0110058,amelogenesis imperfecta type 1E,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:0110066,amelogenesis imperfecta type 1G,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:0110064,amelogenesis imperfecta type 1H,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:0110065,amelogenesis imperfecta type 1F,Disease,95
HP:0000705,Amelogenesis imperfecta,DOID:0110056,amelogenesis imperfecta type 1C,Disease,95
HP:0000577,Exotropia,DOID:1143,exotropia,Disease,100
HP:0012722,Heart block,C0018794,Block heart,SideEffect,95
HP:0000533,Chorioretinal atrophy,DOID:0111228,Sveinsson chorioretinal atrophy,Disease,95
HP:0002105,Hemoptysis,D006469,Hemoptysis,Symptom,100
HP:0002105,Hemoptysis,C0019079,Haemoptysis,SideEffect,95
HP:0000246,Sinusitis,C0037199,Sinusitis,SideEffect,100
HP:0000246,Sinusitis,DOID:0050127,sinusitis,Disease,100
HP:0002442,Dyscalculia,DOID:12568,dyscalculia,Disease,100
HP:0002442,Dyscalculia,D060705,Dyscalculia,Symptom,100
HP:0000659,Peters anomaly,DOID:0060673,Peters anomaly,Disease,100
HP:0002883,Hyperventilation,C0020578,Hyperventilation,SideEffect,100
HP:0002883,Hyperventilation,D006985,Hyperventilation,Symptom,100
HP:0008200,Primary hyperparathyroidism,DOID:11202,primary hyperparathyroidism,Disease,100
HP:0008200,Primary hyperparathyroidism,C0221002,Hyperparathyroidism primary,SideEffect,95
HP:0008200,Primary hyperparathyroidism,C0020502,Hyperparathyroidism,SideEffect,95
HP:0008200,Primary hyperparathyroidism,DOID:13543,hyperparathyroidism,Disease,95
HP:0100018,Nuclear cataract,C0392557,Cataract nuclear,SideEffect,95
HP:0100018,Nuclear cataract,DOID:13963,nuclear senile cataract,Disease,95
HP:0002094,Dyspnea,D004417,Dyspnea,Symptom,100
HP:0002094,Dyspnea,C0013404,Dyspnoea,SideEffect,93
HP:0007902,Vitreous hemorrhage,C0042909,Vitreous haemorrhage,SideEffect,97
HP:0100694,Tibial torsion,C0426900,Tibial torsion,SideEffect,100
HP:0002035,Rectal prolapse,C0034888,Rectal prolapse,SideEffect,100
HP:0002035,Rectal prolapse,DOID:9307,rectal prolapse,Disease,100
HP:0030882,Coronary artery aneurysm,DOID:3362,coronary aneurysm,Disease,95
HP:0002754,Osteomyelitis,C0029443,Osteomyelitis,SideEffect,100
HP:0002754,Osteomyelitis,DOID:1019,osteomyelitis,Disease,100
HP:0004848,Ph-positive acute lymphoblastic leukemia,DOID:9952,acute lymphoblastic leukemia,Disease,95
HP:0001141,Severely reduced visual acuity,C0234632,Visual acuity reduced,SideEffect,95
HP:0004430,Severe combined immunodeficiency,DOID:627,severe combined immunodeficiency,Disease,100
HP:0004430,Severe combined immunodeficiency,DOID:0060013,X-linked severe combined immunodeficiency,Disease,95
HP:0004430,Severe combined immunodeficiency,DOID:0111962,combined immunodeficiency,Disease,95
HP:0002135,Basal ganglia calcification,DOID:0060230,basal ganglia calcification,Disease,100
HP:0030880,Raynaud phenomenon,C0034735,Raynaud's phenomenon,SideEffect,95
HP:0002653,Bone pain,C0151825,Bone pain,SideEffect,100
HP:0001057,Aplasia cutis congenita,C0282160,Aplasia cutis congenita,SideEffect,100
HP:0007430,Generalized edema,C0151603,Generalised oedema,SideEffect,91
HP:0002343,Normal pressure hydrocephalus,DOID:1572,normal pressure hydrocephalus,Disease,100
HP:0004447,Poikilocytosis,C0221281,Poikilocytosis,SideEffect,100
HP:4000054,Exanthem,DOID:0050486,exanthem,Disease,100
HP:0040307,Male sexual dysfunction,C1112443,Male sexual dysfunction,SideEffect,100
HP:0040307,Male sexual dysfunction,C1112442,Female sexual dysfunction,SideEffect,96
HP:0040307,Male sexual dysfunction,C0549622,Sexual dysfunction,SideEffect,95
HP:0040307,Male sexual dysfunction,DOID:1876,sexual dysfunction,Disease,95
HP:0000185,Cleft soft palate,DOID:0110214,cleft soft palate,Disease,100
HP:0000185,Cleft soft palate,C0008925,Cleft palate,SideEffect,95
HP:0000185,Cleft soft palate,DOID:674,cleft palate,Disease,95
HP:0005789,Generalized osteosclerosis,DOID:2347,generalized atherosclerosis,Disease,91
HP:0003121,Limb joint contracture,C0009918,Joint contracture,SideEffect,95
HP:0040139,Lipogranulomatosis,DOID:0050464,Farber lipogranulomatosis,Disease,95
HP:0005558,Chronic leukemia,DOID:1036,chronic leukemia,Disease,100
HP:0005558,Chronic leukemia,C1279296,Chronic leukaemia,SideEffect,97
HP:0001489,Posterior vitreous detachment,C0423361,Posterior vitreous detachment,SideEffect,100
HP:0012027,Laryngeal edema,C0023052,Laryngeal oedema,SideEffect,97
HP:0001107,Ocular albinism,DOID:0050633,ocular albinism,Disease,100
HP:0010550,Paraplegia,C0030486,Paraplegia,SideEffect,100
HP:0010550,Paraplegia,D010264,Paraplegia,Symptom,100
HP:0010550,Paraplegia,DOID:607,paraplegia,Disease,100
HP:0000793,Membranoproliferative glomerulonephritis,DOID:2920,membranoproliferative glomerulonephritis,Disease,100
HP:0000793,Membranoproliferative glomerulonephritis,C0017662,Glomerulonephritis membranoproliferative,SideEffect,95
HP:0002131,Episodic ataxia,DOID:963,episodic ataxia,Disease,100
HP:0002131,Episodic ataxia,DOID:0050989,episodic ataxia type 1,Disease,95
HP:0002131,Episodic ataxia,DOID:0050995,episodic ataxia type 7,Disease,95
HP:0002131,Episodic ataxia,DOID:0050994,episodic ataxia type 6,Disease,95
HP:0002131,Episodic ataxia,DOID:0050996,episodic ataxia type 8,Disease,95
HP:0002131,Episodic ataxia,DOID:0050991,episodic ataxia type 3,Disease,95
HP:0002131,Episodic ataxia,DOID:0050990,episodic ataxia type 2,Disease,95
HP:0002131,Episodic ataxia,DOID:0050993,episodic ataxia type 5,Disease,95
HP:0002131,Episodic ataxia,DOID:0050992,episodic ataxia type 4,Disease,95
HP:0100829,Galactorrhea,C0235660,Galactorrhoea,SideEffect,96
HP:0006880,Cerebellar hemangioblastoma,DOID:6500,cerebellar angioblastoma,Disease,94
HP:0009718,Subependymal giant-cell astrocytoma,DOID:5077,subependymal giant cell astrocytoma,Disease,100
HP:0000121,Nephrocalcinosis,C0027709,Nephrocalcinosis,SideEffect,100
HP:0000121,Nephrocalcinosis,DOID:12679,nephrocalcinosis,Disease,100
HP:0003401,Paresthesia,D010292,Paresthesia,Symptom,100
HP:0003401,Paresthesia,C0030554,Paraesthesia,SideEffect,96
HP:0003401,Paresthesia,C0240204,Paresthesia lips,SideEffect,95
HP:0005684,Distal arthrogryposis,DOID:0050646,distal arthrogryposis,Disease,100
HP:0005684,Distal arthrogryposis,DOID:0111593,distal arthrogryposis type 10,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111594,distal arthrogryposis type 5D,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111597,distal arthrogryposis type 1A,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111596,distal arthrogryposis type 1,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111599,distal arthrogryposis type 2B,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111598,distal arthrogryposis type 1B,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111605,distal arthrogryposis type 2A,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111607,distal arthrogryposis type 3,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111601,distal arthrogryposis type 2B2,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111603,distal arthrogryposis type 7,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111602,distal arthrogryposis type 2B3,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111609,distal arthrogryposis type 6,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111608,distal arthrogryposis type 5,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111600,distal arthrogryposis type 2B1,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0111610,distal arthrogryposis type 4,Disease,95
HP:0005684,Distal arthrogryposis,DOID:0112190,distal arthrogryposis type 1c,Disease,95
HP:0004972,Elevated mean arterial pressure,C0428886,Mean arterial pressure,SideEffect,95
HP:0012324,Myeloid leukemia,DOID:8692,myeloid leukemia,Disease,100
HP:0012324,Myeloid leukemia,C0023470,Myeloid leukaemia,SideEffect,97
HP:0012324,Myeloid leukemia,DOID:9119,acute myeloid leukemia,Disease,95
HP:0004386,Gastrointestinal inflammation,C1535950,Gastrointestinal inflammation,SideEffect,100
HP:0045073,Serositis,C0036749,Serositis,SideEffect,100
HP:0100034,Motor tics,C0751900,Motor tic,SideEffect,95
HP:0004387,Enterocolitis,C0014356,Enterocolitis,SideEffect,100
HP:0004387,Enterocolitis,C3203466,Acute enterocolitis,SideEffect,95
HP:0012377,Hemianopia,C0018979,Hemianopia,SideEffect,100
HP:0012377,Hemianopia,D006423,Hemianopsia,Symptom,95
HP:0007641,Dyschromatopsia,C0858618,Dyschromatopsia,SideEffect,100
HP:0002385,Paraparesis,C0221166,Paraparesis,SideEffect,100
HP:0002385,Paraparesis,D020335,Paraparesis,Symptom,100
HP:0003741,Congenital muscular dystrophy,DOID:0050557,congenital muscular dystrophy,Disease,100
HP:0003741,Congenital muscular dystrophy,DOID:0110634,congenital muscular dystrophy 1B,Disease,95
HP:0003741,Congenital muscular dystrophy,DOID:0050559,Fukuyama congenital muscular dystrophy,Disease,95
HP:0003741,Congenital muscular dystrophy,DOID:0050558,Ullrich congenital muscular dystrophy,Disease,95
HP:0002066,Gait ataxia,D020234,Gait Ataxia,Symptom,100
HP:0005116,Arterial tortuosity,DOID:0111547,retinal arterial tortuosity,Disease,95
HP:0005116,Arterial tortuosity,DOID:0050645,arterial tortuosity syndrome,Disease,95
HP:0001682,Subvalvular aortic stenosis,DOID:5805,subvalvular aortic stenosis,Disease,100
HP:0001682,Subvalvular aortic stenosis,DOID:1929,supravalvular aortic stenosis,Disease,93
HP:0000934,Chondrocalcinosis,C0553730,Chondrocalcinosis,SideEffect,100
HP:0000934,Chondrocalcinosis,DOID:1156,chondrocalcinosis,Disease,100
HP:0030642,Fundus albipunctatus,DOID:11105,fundus albipunctatus,Disease,100
HP:0030358,Non-small cell lung carcinoma,DOID:5409,lung small cell carcinoma,Disease,95
HP:0030358,Non-small cell lung carcinoma,DOID:3908,lung non-small cell carcinoma,Disease,95
HP:0030358,Non-small cell lung carcinoma,DOID:0080521,lung non-squamous non-small cell carcinoma,Disease,95
HP:0030358,Non-small cell lung carcinoma,DOID:0050685,small cell carcinoma,Disease,95
HP:0001946,Ketosis,C0022638,Ketosis,SideEffect,100
HP:0012494,Anterior cerebral artery stenosis,C1504438,Cerebral artery stenosis,SideEffect,95
HP:0004844,Coombs-positive hemolytic anemia,C0520736,Coombs positive haemolytic anaemia,SideEffect,97
HP:0002247,Duodenal atresia,DOID:0080216,duodenal atresia,Disease,100
HP:0100615,Ovarian neoplasm,C0919267,Ovarian neoplasm,SideEffect,100
HP:0100615,Ovarian neoplasm,DOID:0060112,ovarian benign neoplasm,Disease,95
HP:0002862,Bladder carcinoma,C0699885,Bladder carcinoma,SideEffect,100
HP:0002862,Bladder carcinoma,DOID:4007,bladder carcinoma,Disease,100
HP:0002862,Bladder carcinoma,DOID:5958,bladder urachal carcinoma,Disease,95
HP:0002862,Bladder carcinoma,DOID:9053,bladder carcinoma in situ,Disease,95
HP:0031972,Presyncope,C0700200,Presyncope,SideEffect,100
HP:0006315,Solitary median maxillary central incisor,DOID:0111380,solitary median maxillary central incisor,Disease,100
HP:0001709,Third degree atrioventricular block,DOID:0050823,third-degree atrioventricular block,Disease,100
HP:0001709,Third degree atrioventricular block,DOID:0050821,first-degree atrioventricular block,Disease,91
HP:0000939,Osteoporosis,C0029456,Osteoporosis,SideEffect,100
HP:0000939,Osteoporosis,DOID:11476,osteoporosis,Disease,100
HP:0000674,Anodontia,DOID:13714,anodontia,Disease,100
HP:0001004,Lymphedema,DOID:4977,lymphedema,Disease,100
HP:0001004,Lymphedema,C0024236,Lymphoedema,SideEffect,95
HP:0410291,Negativism,C0027562,Negativism,SideEffect,100
HP:0005627,Type D brachydactyly,DOID:0110971,brachydactyly type D,Disease,95
HP:0100539,Periorbital edema,C0151205,Periorbital oedema,SideEffect,97
HP:0030816,Gingival recession,C0017572,Gingival recession,SideEffect,100
HP:0030816,Gingival recession,DOID:1134,gingival recession,Disease,100
HP:0012234,Agranulocytosis,C0001824,Agranulocytosis,SideEffect,100
HP:0012234,Agranulocytosis,DOID:12987,agranulocytosis,Disease,100
HP:0012234,Agranulocytosis,C1282609,Granulocytosis,SideEffect,97
HP:0100546,Carotid artery stenosis,C0007282,Carotid artery stenosis,SideEffect,100
HP:0100546,Carotid artery stenosis,DOID:13001,carotid stenosis,Disease,95
HP:0000608,Macular degeneration,C0024437,Macular degeneration,SideEffect,100
HP:0000608,Macular degeneration,DOID:4448,macular degeneration,Disease,100
HP:0011034,Amyloidosis,C0002726,Amyloidosis,SideEffect,100
HP:0011034,Amyloidosis,DOID:9120,amyloidosis,Disease,100
HP:0001644,Dilated cardiomyopathy,DOID:12930,dilated cardiomyopathy,Disease,100
HP:0001644,Dilated cardiomyopathy,DOID:0110446,dilated cardiomyopathy 1W,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110451,dilated cardiomyopathy 1O,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110450,dilated cardiomyopathy 1II,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110435,dilated cardiomyopathy 1GG,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110434,dilated cardiomyopathy 1Z,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110437,dilated cardiomyopathy 1K,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110436,dilated cardiomyopathy 1L,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110431,dilated cardiomyopathy 1I,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110430,dilated cardiomyopathy 1G,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110433,dilated cardiomyopathy 1E,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110432,dilated cardiomyopathy 1NN,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110439,dilated cardiomyopathy 1P,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110438,dilated cardiomyopathy 1JJ,Disease,95
HP:0001644,Dilated cardiomyopathy,DOID:0110453,dilated cardiomyopathy 1EE,Disease,95
