,HPO_ID,hpo,node_id,node_name,HPO_LABEL,disease_id,OMIM,DOID
24711,HP:0003764,Nevus,C0027960,Nevus,Nevus,OMIM:166700,166700,0111536
24712,HP:0001387,Joint stiffness,C0162298,Joint stiffness,Joint stiffness,OMIM:166700,166700,0111536
24713,HP:0000613,Photophobia,C0085636,Photophobia,Photophobia,OMIM:608553,608553,0110005
24714,HP:0000613,Photophobia,D020795,Photophobia,Photophobia,OMIM:608553,608553,0110005
24715,HP:0000639,Nystagmus,C0028738,Nystagmus,Nystagmus,OMIM:608553,608553,0110005
24716,HP:0000648,Optic atrophy,C0029124,Optic atrophy,Optic atrophy,OMIM:608553,608553,0110005
24717,HP:0000648,Optic atrophy,DOID:5723,optic atrophy,Optic atrophy,OMIM:608553,608553,0110005
24718,HP:0000589,Coloboma,DOID:12270,coloboma,Coloboma,OMIM:608553,608553,0110005
24719,HP:0000613,Photophobia,C0085636,Photophobia,Photophobia,OMIM:217080,217080,0111404
24720,HP:0000613,Photophobia,D020795,Photophobia,Photophobia,OMIM:217080,217080,0111404
24721,HP:0000639,Nystagmus,C0028738,Nystagmus,Nystagmus,OMIM:217080,217080,0111404
24722,HP:0000551,Color vision defect,D003117,Color Vision Defects,Color vision defect,OMIM:217080,217080,0111404
24723,HP:0000705,Amelogenesis imperfecta,DOID:2187,amelogenesis imperfecta,Amelogenesis imperfecta,OMIM:217080,217080,0111404
24724,HP:0002089,Pulmonary hypoplasia,C0265783,Pulmonary hypoplasia,Pulmonary hypoplasia,OMIM:253310,253310,0060559
24725,HP:0000969,Edema,D004487,Edema,Edema,OMIM:253310,253310,0060559
24726,HP:0001788,Premature rupture of membranes,C0015944,Premature rupture of membranes,Premature rupture of membranes,OMIM:610504,610504,0111144
24727,HP:0100790,Hernia,C0019270,Hernia,Hernia,OMIM:200110,200110,0060550
24728,HP:0001883,Talipes,C1301937,Talipes,Talipes,OMIM:200110,200110,0060550
24729,HP:0001159,Syndactyly,C0039075,Syndactyly,Syndactyly,OMIM:200110,200110,0060550
24730,HP:0001159,Syndactyly,DOID:11193,syndactyly,Syndactyly,OMIM:200110,200110,0060550
24731,HP:0000958,Dry skin,C0151908,Dry skin,Dry skin,OMIM:200110,200110,0060550
24732,HP:0100790,Hernia,C0019270,Hernia,Hernia,OMIM:130010,130010,0080726
24733,HP:0001482,Subcutaneous nodule,C0151811,Subcutaneous nodule,Subcutaneous nodule,OMIM:130010,130010,0080726
24734,HP:0011947,Respiratory tract infection,C0035243,Respiratory tract infection,Respiratory tract infection,OMIM:130010,130010,0080726
24735,HP:0200036,Skin nodule,C0037287,Skin nodule,Skin nodule,OMIM:130010,130010,0080726
24736,HP:0001883,Talipes,C1301937,Talipes,Talipes,OMIM:130010,130010,0080726
24737,HP:0001373,Joint dislocation,C0012691,Joint dislocation,Joint dislocation,OMIM:130010,130010,0080726
24738,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:130010,130010,0080726
24739,HP:0002105,Hemoptysis,D006469,Hemoptysis,Hemoptysis,OMIM:130010,130010,0080726
24740,HP:0000246,Sinusitis,C0037199,Sinusitis,Sinusitis,OMIM:130010,130010,0080726
24741,HP:0000246,Sinusitis,DOID:0050127,sinusitis,Sinusitis,OMIM:130010,130010,0080726
24742,HP:0002827,Hip dislocation,C0019554,Hip dislocation,Hip dislocation,OMIM:130010,130010,0080726
24743,HP:0008404,Nail dystrophy,C0221260,Nail dystrophy,Nail dystrophy,OMIM:131705,131705,0111345
24744,HP:0001056,Milia,C0345996,Milia,Milia,OMIM:131705,131705,0111345
24745,HP:0008404,Nail dystrophy,C0221260,Nail dystrophy,Nail dystrophy,OMIM:132000,132000,0111347
24746,HP:0001287,Meningitis,C0025289,Meningitis,Meningitis,OMIM:618847,618847,0111998
24747,HP:0001287,Meningitis,DOID:9471,meningitis,Meningitis,OMIM:618847,618847,0111998
24748,HP:0100806,Sepsis,C0243026,Sepsis,Sepsis,OMIM:618847,618847,0111998
24749,HP:0001298,Encephalopathy,C0085584,Encephalopathy,Encephalopathy,OMIM:615871,615871,0080429
24750,HP:0001251,Ataxia,C0004134,Ataxia,Ataxia,OMIM:615871,615871,0080429
24751,HP:0001251,Ataxia,D001259,Ataxia,Ataxia,OMIM:615871,615871,0080429
24752,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:615871,615871,0080429
24753,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:615871,615871,0080429
24754,HP:0001298,Encephalopathy,C0085584,Encephalopathy,Encephalopathy,OMIM:616366,616366,0080416
24755,HP:0001251,Ataxia,C0004134,Ataxia,Ataxia,OMIM:616366,616366,0080416
24756,HP:0001251,Ataxia,D001259,Ataxia,Ataxia,OMIM:616366,616366,0080416
24757,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:616366,616366,0080416
24758,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:616366,616366,0080416
24759,HP:0001336,Myoclonus,C0027066,Myoclonus,Myoclonus,OMIM:616366,616366,0080416
24760,HP:0001336,Myoclonus,D009207,Myoclonus,Myoclonus,OMIM:616366,616366,0080416
24761,HP:0001337,Tremor,C0040822,Tremor,Tremor,OMIM:616366,616366,0080416
24762,HP:0001337,Tremor,D014202,Tremor,Tremor,OMIM:616366,616366,0080416
24763,HP:0001298,Encephalopathy,C0085584,Encephalopathy,Encephalopathy,OMIM:616636,616636,0111975
24764,HP:0001298,Encephalopathy,C0085584,Encephalopathy,Encephalopathy,OMIM:615744,615744,0080431
24765,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:615744,615744,0080431
24766,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:615744,615744,0080431
24767,HP:0002133,Status epilepticus,C0038220,Status epilepticus,Status epilepticus,OMIM:615744,615744,0080431
24768,HP:0002133,Status epilepticus,DOID:1824,status epilepticus,Status epilepticus,OMIM:615744,615744,0080431
24769,HP:0002133,Status epilepticus,D013226,Status Epilepticus,Status epilepticus,OMIM:615744,615744,0080431
24770,HP:0000639,Nystagmus,C0028738,Nystagmus,Nystagmus,OMIM:276880,276880,0112180
24771,HP:0001251,Ataxia,C0004134,Ataxia,Ataxia,OMIM:276880,276880,0112180
24772,HP:0001251,Ataxia,D001259,Ataxia,Ataxia,OMIM:276880,276880,0112180
24773,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:276880,276880,0112180
24774,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:276880,276880,0112180
24775,HP:0001337,Tremor,C0040822,Tremor,Tremor,OMIM:276880,276880,0112180
24776,HP:0001337,Tremor,D014202,Tremor,Tremor,OMIM:276880,276880,0112180
24777,HP:0000639,Nystagmus,C0028738,Nystagmus,Nystagmus,OMIM:600105,600105,0110358
24778,HP:0000771,Gynecomastia,DOID:12698,gynecomastia,Gynecomastia,OMIM:240900,240900,0112263
24779,HP:0000771,Gynecomastia,C0018418,Gynaecomastia,Gynecomastia,OMIM:240900,240900,0112263
24780,HP:0001513,Obesity,C0028754,Obesity,Obesity,OMIM:240900,240900,0112263
24781,HP:0001513,Obesity,D009765,Obesity,Obesity,OMIM:240900,240900,0112263
24782,HP:0001513,Obesity,DOID:9970,obesity,Obesity,OMIM:240900,240900,0112263
24783,HP:0001943,Hypoglycemia,DOID:9993,hypoglycemia,Hypoglycemia,OMIM:240900,240900,0112263
24784,HP:0001943,Hypoglycemia,C0020615,Hypoglycaemia,Hypoglycemia,OMIM:240900,240900,0112263
24785,HP:0000771,Gynecomastia,DOID:12698,gynecomastia,Gynecomastia,OMIM:139300,139300,0090122
24786,HP:0000771,Gynecomastia,C0018418,Gynaecomastia,Gynecomastia,OMIM:139300,139300,0090122
24787,HP:0001396,Cholestasis,C0008370,Cholestasis,Cholestasis,OMIM:237500,237500,12308
24788,HP:0001396,Cholestasis,DOID:13580,cholestasis,Cholestasis,OMIM:237500,237500,12308
24789,HP:0000952,Jaundice,C0022346,Jaundice,Jaundice,OMIM:237500,237500,12308
24790,HP:0000952,Jaundice,D007565,Jaundice,Jaundice,OMIM:237500,237500,12308
24791,HP:0002904,Hyperbilirubinemia,C0020433,Hyperbilirubinaemia,Hyperbilirubinemia,OMIM:237500,237500,12308
24792,HP:0012740,Papilloma,C0030354,Papilloma,Papilloma,OMIM:193670,193670,0060591
24793,HP:0012740,Papilloma,DOID:2615,papilloma,Papilloma,OMIM:193670,193670,0060591
24794,HP:0011947,Respiratory tract infection,C0035243,Respiratory tract infection,Respiratory tract infection,OMIM:193670,193670,0060591
24795,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:193670,193670,0060591
24796,HP:0002110,Bronchiectasis,C0006267,Bronchiectasis,Bronchiectasis,OMIM:193670,193670,0060591
24797,HP:0002110,Bronchiectasis,DOID:9563,bronchiectasis,Bronchiectasis,OMIM:193670,193670,0060591
24798,HP:0001875,Neutropenia,C0027947,Neutropenia,Neutropenia,OMIM:193670,193670,0060591
24799,HP:0001875,Neutropenia,DOID:1227,neutropenia,Neutropenia,OMIM:193670,193670,0060591
24800,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:193670,193670,0060591
24801,HP:0000851,Congenital hypothyroidism,C0010308,Congenital hypothyroidism,Congenital hypothyroidism,OMIM:607200,607200,0112189
24802,HP:0000851,Congenital hypothyroidism,DOID:0050328,congenital hypothyroidism,Congenital hypothyroidism,OMIM:607200,607200,0112189
24803,HP:0000821,Hypothyroidism,C0020676,Hypothyroidism,Hypothyroidism,OMIM:607200,607200,0112189
24804,HP:0000821,Hypothyroidism,DOID:1459,hypothyroidism,Hypothyroidism,OMIM:607200,607200,0112189
24805,HP:0002716,Lymphadenopathy,C0497156,Lymphadenopathy,Lymphadenopathy,OMIM:614893,614893,0111986
24806,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:614893,614893,0111986
24807,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:614893,614893,0111986
24808,HP:0002716,Lymphadenopathy,C0497156,Lymphadenopathy,Lymphadenopathy,OMIM:615978,615978,0111956
24809,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:615978,615978,0111956
24810,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:615978,615978,0111956
24811,HP:0002754,Osteomyelitis,C0029443,Osteomyelitis,Osteomyelitis,OMIM:615978,615978,0111956
24812,HP:0002754,Osteomyelitis,DOID:1019,osteomyelitis,Osteomyelitis,OMIM:615978,615978,0111956
24813,HP:0008940,Generalized lymphadenopathy,C0476486,Generalized lymphadenopathy,Generalized lymphadenopathy,OMIM:615978,615978,0111956
24814,HP:0002716,Lymphadenopathy,C0497156,Lymphadenopathy,Lymphadenopathy,OMIM:605258,605258,0060758
24815,HP:0011947,Respiratory tract infection,C0035243,Respiratory tract infection,Respiratory tract infection,OMIM:605258,605258,0060758
24816,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:605258,605258,0060758
24817,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:605258,605258,0060758
24818,HP:0009725,Bladder neoplasm,C0005695,Bladder neoplasm,Bladder neoplasm,OMIM:616415,616415,0080411
24819,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:616415,616415,0080411
24820,HP:0003002,Breast carcinoma,DOID:3459,breast carcinoma,Breast carcinoma,OMIM:616415,616415,0080411
24821,HP:0002858,Meningioma,C0025286,Meningioma,Meningioma,OMIM:616415,616415,0080411
24822,HP:0002858,Meningioma,DOID:3565,meningioma,Meningioma,OMIM:616415,616415,0080411
24823,HP:0011947,Respiratory tract infection,C0035243,Respiratory tract infection,Respiratory tract infection,OMIM:611521,611521,0111989
24824,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:611521,611521,0111989
24825,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:611521,611521,0111989
24826,HP:0011947,Respiratory tract infection,C0035243,Respiratory tract infection,Respiratory tract infection,OMIM:615707,615707,0111941
24827,HP:0030828,Wheezing,C0043144,Wheezing,Wheezing,OMIM:615707,615707,0111941
24828,HP:0000388,Otitis media,C0029882,Otitis media,Otitis media,OMIM:615707,615707,0111941
24829,HP:0000388,Otitis media,DOID:10754,otitis media,Otitis media,OMIM:615707,615707,0111941
24830,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:615707,615707,0111941
24831,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:615707,615707,0111941
24832,HP:0000246,Sinusitis,C0037199,Sinusitis,Sinusitis,OMIM:615707,615707,0111941
24833,HP:0000246,Sinusitis,DOID:0050127,sinusitis,Sinusitis,OMIM:615707,615707,0111941
24834,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:211980,211980,1324
24848,HP:0030078,Lung adenocarcinoma,DOID:3910,lung adenocarcinoma,Lung adenocarcinoma,OMIM:211980,211980,1324
24862,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:114480,114480,1612
24885,HP:0003002,Breast carcinoma,DOID:3459,breast carcinoma,Breast carcinoma,OMIM:114480,114480,1612
24908,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:114550,114550,684
24917,HP:0006562,Viral hepatitis,DOID:1884,viral hepatitis,Viral hepatitis,OMIM:114550,114550,684
24926,HP:0001402,Hepatocellular carcinoma,C2239176,Hepatocellular carcinoma,Hepatocellular carcinoma,OMIM:114550,114550,684
24935,HP:0001402,Hepatocellular carcinoma,DOID:684,hepatocellular carcinoma,Hepatocellular carcinoma,OMIM:114550,114550,684
24944,HP:0012115,Hepatitis,C0019158,Hepatitis,Hepatitis,OMIM:114550,114550,684
24953,HP:0012115,Hepatitis,DOID:2237,hepatitis,Hepatitis,OMIM:114550,114550,684
24962,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:176807,176807,10283
24971,HP:0012125,Prostate cancer,C0376358,Prostate cancer,Prostate cancer,OMIM:176807,176807,10283
24980,HP:0012125,Prostate cancer,DOID:10283,prostate cancer,Prostate cancer,OMIM:176807,176807,10283
24989,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:260350,260350,1793
24993,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:606690,606690,3319
24995,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:608456,608456,0080410
24996,HP:0003003,Colon cancer,C0007102,Colon cancer,Colon cancer,OMIM:608456,608456,0080410
24997,HP:0003003,Colon cancer,DOID:219,colon cancer,Colon cancer,OMIM:608456,608456,0080410
24998,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:605041,605041,0050693
24999,HP:0001056,Milia,C0345996,Milia,Milia,OMIM:605041,605041,0050693
25000,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:132600,132600,5374
25001,HP:0030434,Pilomatrixoma,DOID:5374,pilomatrixoma,Pilomatrixoma,OMIM:132600,132600,5374
25002,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:603956,603956,4362
25003,HP:0002664,Neoplasm,C0027651,Neoplasm,Neoplasm,OMIM:156250,156250,0111512
25004,HP:0004840,Hypochromic microcytic anemia,C0271901,Hypochromic microcytic anemia,Hypochromic microcytic anemia,OMIM:613985,613985,12241
25006,HP:0004840,Hypochromic microcytic anemia,DOID:0050642,hypochromic microcytic anemia,Hypochromic microcytic anemia,OMIM:613985,613985,12241
25008,HP:0001935,Microcytic anemia,DOID:11252,microcytic anemia,Microcytic anemia,OMIM:613985,613985,12241
25010,HP:0001935,Microcytic anemia,C0085576,Microcytic anaemia,Microcytic anemia,OMIM:613985,613985,12241
25012,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:613985,613985,12241
25014,HP:0001931,Hypochromic anemia,DOID:11759,hypochromic anemia,Hypochromic anemia,OMIM:613985,613985,12241
25016,HP:0001931,Hypochromic anemia,C0002884,Hypochromic anaemia,Hypochromic anemia,OMIM:613985,613985,12241
25018,HP:0001022,Albinism,C0001916,Albinism,Albinism,OMIM:600501,600501,0050600
25019,HP:0003128,Lactic acidosis,C0001125,Lactic acidosis,Lactic acidosis,OMIM:618835,618835,0112117
25020,HP:0003128,Lactic acidosis,DOID:3650,lactic acidosis,Lactic acidosis,OMIM:618835,618835,0112117
25021,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:618835,618835,0112117
25022,HP:0001943,Hypoglycemia,DOID:9993,hypoglycemia,Hypoglycemia,OMIM:618835,618835,0112117
25023,HP:0001943,Hypoglycemia,C0020615,Hypoglycaemia,Hypoglycemia,OMIM:618835,618835,0112117
25024,HP:0001789,Hydrops fetalis,D015160,Hydrops Fetalis,Hydrops fetalis,OMIM:618835,618835,0112117
25025,HP:0001789,Hydrops fetalis,C0020305,Hydrops foetalis,Hydrops fetalis,OMIM:618835,618835,0112117
25026,HP:0000846,Adrenal insufficiency,C0001623,Adrenal insufficiency,Adrenal insufficiency,OMIM:618835,618835,0112117
25027,HP:0001639,Hypertrophic cardiomyopathy,C0007194,Hypertrophic cardiomyopathy,Hypertrophic cardiomyopathy,OMIM:618835,618835,0112117
25028,HP:0001639,Hypertrophic cardiomyopathy,DOID:11984,hypertrophic cardiomyopathy,Hypertrophic cardiomyopathy,OMIM:618835,618835,0112117
25029,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110307,hypertrophic cardiomyopathy 1,Hypertrophic cardiomyopathy,OMIM:618835,618835,0112117
25030,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110308,hypertrophic cardiomyopathy 2,Hypertrophic cardiomyopathy,OMIM:618835,618835,0112117
25031,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110310,hypertrophic cardiomyopathy 4,Hypertrophic cardiomyopathy,OMIM:618835,618835,0112117
25032,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110312,hypertrophic cardiomyopathy 6,Hypertrophic cardiomyopathy,OMIM:618835,618835,0112117
25033,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110313,hypertrophic cardiomyopathy 7,Hypertrophic cardiomyopathy,OMIM:618835,618835,0112117
25034,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110314,hypertrophic cardiomyopathy 8,Hypertrophic cardiomyopathy,OMIM:618835,618835,0112117
25035,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110315,hypertrophic cardiomyopathy 9,Hypertrophic cardiomyopathy,OMIM:618835,618835,0112117
25036,HP:0001639,Hypertrophic cardiomyopathy,DOID:0110309,hypertrophic cardiomyopathy 3,Hypertrophic cardiomyopathy,OMIM:618835,618835,0112117
25037,HP:0001638,Cardiomyopathy,C0878544,Cardiomyopathy,Cardiomyopathy,OMIM:618835,618835,0112117
25038,HP:0001638,Cardiomyopathy,DOID:0050700,cardiomyopathy,Cardiomyopathy,OMIM:618835,618835,0112117
25039,HP:0000969,Edema,D004487,Edema,Edema,OMIM:618835,618835,0112117
25040,HP:0001941,Acidosis,C0001122,Acidosis,Acidosis,OMIM:618835,618835,0112117
25041,HP:0003128,Lactic acidosis,C0001125,Lactic acidosis,Lactic acidosis,OMIM:618838,618838,0112119
25042,HP:0003128,Lactic acidosis,DOID:3650,lactic acidosis,Lactic acidosis,OMIM:618838,618838,0112119
25043,HP:0001640,Cardiomegaly,C0018800,Cardiomegaly,Cardiomegaly,OMIM:618838,618838,0112119
25044,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:618838,618838,0112119
25045,HP:0001943,Hypoglycemia,DOID:9993,hypoglycemia,Hypoglycemia,OMIM:618838,618838,0112119
25046,HP:0001943,Hypoglycemia,C0020615,Hypoglycaemia,Hypoglycemia,OMIM:618838,618838,0112119
25047,HP:0001789,Hydrops fetalis,D015160,Hydrops Fetalis,Hydrops fetalis,OMIM:618838,618838,0112119
25048,HP:0001789,Hydrops fetalis,C0020305,Hydrops foetalis,Hydrops fetalis,OMIM:618838,618838,0112119
25049,HP:0000846,Adrenal insufficiency,C0001623,Adrenal insufficiency,Adrenal insufficiency,OMIM:618838,618838,0112119
25050,HP:0000969,Edema,D004487,Edema,Edema,OMIM:618838,618838,0112119
25051,HP:0001941,Acidosis,C0001122,Acidosis,Acidosis,OMIM:618838,618838,0112119
25052,HP:0003128,Lactic acidosis,C0001125,Lactic acidosis,Lactic acidosis,OMIM:618839,618839,0112118
25053,HP:0003128,Lactic acidosis,DOID:3650,lactic acidosis,Lactic acidosis,OMIM:618839,618839,0112118
25054,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:618839,618839,0112118
25055,HP:0001943,Hypoglycemia,DOID:9993,hypoglycemia,Hypoglycemia,OMIM:618839,618839,0112118
25056,HP:0001943,Hypoglycemia,C0020615,Hypoglycaemia,Hypoglycemia,OMIM:618839,618839,0112118
25057,HP:0001789,Hydrops fetalis,D015160,Hydrops Fetalis,Hydrops fetalis,OMIM:618839,618839,0112118
25058,HP:0001789,Hydrops fetalis,C0020305,Hydrops foetalis,Hydrops fetalis,OMIM:618839,618839,0112118
25059,HP:0000846,Adrenal insufficiency,C0001623,Adrenal insufficiency,Adrenal insufficiency,OMIM:618839,618839,0112118
25060,HP:0001638,Cardiomyopathy,C0878544,Cardiomyopathy,Cardiomyopathy,OMIM:618839,618839,0112118
25061,HP:0001638,Cardiomyopathy,DOID:0050700,cardiomyopathy,Cardiomyopathy,OMIM:618839,618839,0112118
25062,HP:0000969,Edema,D004487,Edema,Edema,OMIM:618839,618839,0112118
25063,HP:0001941,Acidosis,C0001122,Acidosis,Acidosis,OMIM:618839,618839,0112118
25064,HP:0001251,Ataxia,C0004134,Ataxia,Ataxia,OMIM:611943,611943,0090113
25065,HP:0001251,Ataxia,D001259,Ataxia,Ataxia,OMIM:611943,611943,0090113
25066,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:611943,611943,0090113
25067,HP:0000958,Dry skin,C0151908,Dry skin,Dry skin,OMIM:611943,611943,0090113
25068,HP:0002206,Pulmonary fibrosis,C0034069,Pulmonary fibrosis,Pulmonary fibrosis,OMIM:611943,611943,0090113
25069,HP:0002206,Pulmonary fibrosis,DOID:3770,pulmonary fibrosis,Pulmonary fibrosis,OMIM:611943,611943,0090113
25070,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,OMIM:611943,611943,0090113
25071,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:611943,611943,0090113
25072,HP:0002902,Hyponatremia,C0020625,Hyponatraemia,Hyponatremia,OMIM:300539,300539,0112121
25073,HP:0000737,Irritability,C0022107,Irritability,Irritability,OMIM:300539,300539,0112121
25074,HP:0001875,Neutropenia,C0027947,Neutropenia,Neutropenia,OMIM:618310,618310,0111896
25075,HP:0001875,Neutropenia,DOID:1227,neutropenia,Neutropenia,OMIM:618310,618310,0111896
25076,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:618310,618310,0111896
25077,HP:0001875,Neutropenia,C0027947,Neutropenia,Neutropenia,OMIM:606843,606843,0060023
25078,HP:0001875,Neutropenia,DOID:1227,neutropenia,Neutropenia,OMIM:606843,606843,0060023
25079,HP:0002721,Immunodeficiency,C0021051,Immunodeficiency,Immunodeficiency,OMIM:606843,606843,0060023
25080,HP:0002719,Recurrent infections,C0239998,Recurrent infection,Recurrent infections,OMIM:606843,606843,0060023
25081,HP:0001875,Neutropenia,C0027947,Neutropenia,Neutropenia,OMIM:612563,612563,0111881
25082,HP:0001875,Neutropenia,DOID:1227,neutropenia,Neutropenia,OMIM:612563,612563,0111881
25083,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:612563,612563,0111881
25084,HP:0001972,Macrocytic anemia,DOID:2361,macrocytic anemia,Macrocytic anemia,OMIM:612563,612563,0111881
25085,HP:0000047,Hypospadias,DOID:10892,hypospadias,Hypospadias,OMIM:164745,164745,0080845
25086,HP:0001373,Joint dislocation,C0012691,Joint dislocation,Joint dislocation,OMIM:164745,164745,0080845
25087,HP:0000028,Cryptorchidism,DOID:11383,cryptorchidism,Cryptorchidism,OMIM:164745,164745,0080845
25088,HP:0000047,Hypospadias,DOID:10892,hypospadias,Hypospadias,OMIM:617480,617480,0111764
25089,HP:0000047,Hypospadias,DOID:10892,hypospadias,Hypospadias,OMIM:618840,618840,0080950
25090,HP:0001249,Intellectual disability,DOID:1059,intellectual disability,Intellectual disability,OMIM:618840,618840,0080950
25091,HP:0001249,Intellectual disability,D008607,Intellectual Disability,Intellectual disability,OMIM:618840,618840,0080950
25092,HP:0001596,Alopecia,C0002170,Alopecia,Alopecia,OMIM:618840,618840,0080950
25093,HP:0001596,Alopecia,DOID:987,alopecia,Alopecia,OMIM:618840,618840,0080950
25094,HP:0008064,Ichthyosis,C0020757,Ichthyosis,Ichthyosis,OMIM:618840,618840,0080950
25095,HP:0008064,Ichthyosis,DOID:1697,ichthyosis,Ichthyosis,OMIM:618840,618840,0080950
25096,HP:0000713,Agitation,C0085631,Agitation,Agitation,OMIM:618840,618840,0080950
25097,HP:0000028,Cryptorchidism,DOID:11383,cryptorchidism,Cryptorchidism,OMIM:618840,618840,0080950
25098,HP:0000252,Microcephaly,C0025958,Microcephaly,Microcephaly,OMIM:618840,618840,0080950
25099,HP:0000252,Microcephaly,DOID:10907,microcephaly,Microcephaly,OMIM:618840,618840,0080950
25100,HP:0025615,Abscess,C0000833,Abscess,Abscess,OMIM:608203,608203,0112064
25101,HP:0011897,Neutrophilia,C3665444,Neutrophilia,Neutrophilia,OMIM:608203,608203,0112064
25102,HP:0001903,Anemia,DOID:2355,anemia,Anemia,OMIM:608203,608203,0112064
25103,HP:0001974,Leukocytosis,C0023518,Leukocytosis,Leukocytosis,OMIM:608203,608203,0112064
25104,HP:0001972,Macrocytic anemia,DOID:2361,macrocytic anemia,Macrocytic anemia,OMIM:608203,608203,0112064
25105,HP:0005224,Rectal abscess,C0149770,Rectal abscess,Rectal abscess,OMIM:608203,608203,0112064
25106,HP:0100716,Self-injurious behavior,C0085271,Self injurious behaviour,Self-injurious behavior,OMIM:613229,613229,0050587
25107,HP:0001596,Alopecia,C0002170,Alopecia,Alopecia,OMIM:613229,613229,0050587
25108,HP:0001596,Alopecia,DOID:987,alopecia,Alopecia,OMIM:613229,613229,0050587
25109,HP:0000027,Azoospermia,C0004509,Azoospermia,Azoospermia,OMIM:618110,618110,0111913
25110,HP:0000027,Azoospermia,DOID:14227,azoospermia,Azoospermia,OMIM:618110,618110,0111913
25111,HP:0000798,Oligospermia,C0028960,Oligospermia,Oligospermia,OMIM:618110,618110,0111913
25112,HP:0000798,Oligospermia,DOID:14228,oligospermia,Oligospermia,OMIM:618110,618110,0111913
25113,HP:0000027,Azoospermia,C0004509,Azoospermia,Azoospermia,OMIM:615841,615841,0070182
25114,HP:0000027,Azoospermia,DOID:14227,azoospermia,Azoospermia,OMIM:615841,615841,0070182
25115,HP:0000027,Azoospermia,C0004509,Azoospermia,Azoospermia,OMIM:270960,270960,0070176
25116,HP:0000027,Azoospermia,DOID:14227,azoospermia,Azoospermia,OMIM:270960,270960,0070176
25117,HP:0000027,Azoospermia,C0004509,Azoospermia,Azoospermia,OMIM:613957,613957,0070169
25118,HP:0000027,Azoospermia,DOID:14227,azoospermia,Azoospermia,OMIM:613957,613957,0070169
